0.0018821156021736757, 0.10537919228500114
0.001225783034898252, 0.07186144912240056
0.003758707867811871, 0.13293212718422076
0.005601755260952801, 0.15951013833612548
0.010123028294060955, 0.212997516173264
0.007701122897667084, 0.18437693770676966
0.01280592673309238, 0.2351899857107791
0.015552195689755972, 0.2605983173308627
0.01868701215245685, 0.28665287241411597
0.021819388330751373, 0.31077960281633277
0.02534128812884575, 0.336323686554134
0.02925246751829936, 0.3630923411594158
0.03277152031791963, 0.3863872961026745
0.03629122386004827, 0.4101963376275428
0.04076360668749119, 0.442735270663959
0.038637150602710384, 0.42564062649278034
0.04605859776792131, 0.4687640671895894
0.04922394266703311, 0.4919090600104217
0.05386818572510183, 0.5122124272360623
0.05777684348733551, 0.5369889963376064
0.0624624606902879, 0.5629509109943214
0.06675366732479912, 0.5863374855915562
0.07222273065911128, 0.6159065287071285
0.07651632972931507, 0.6384804247987551
0.08119815093430197, 0.6614435010627467
0.08588051442471256, 0.684834982811413
0.09056802962664767, 0.7122963166644898
0.09525066425977005, 0.7359020011554935
0.09993275660746881, 0.7590792801618225
0.10461484895516754, 0.7822565591681514
0.10929694130286627, 0.8054338381744803
0.11397903365056503, 0.8286111171808093
0.11866139714097557, 0.8520025989294757
0.1233445740595216, 0.8760366889051542
0.1280315469760331, 0.9030696172735562
0.13271391046644365, 0.9264610990222224
0.1373957316714306, 0.949424175286214
0.14207809516184114, 0.9728156570348804
0.1463669221203169, 0.991619584861369
